her_name,list_name,list_pos,bloc_name,bloc_start,bloc_end,bloc2_name,bloc2_start,bloc2_end,education,education_year,pol_history,session
Mohamed Saidane,Mouvement Nidaa Tounes,3ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Diplôme universitaire d'études en comptabilité de l'Institut des Hautes Etudes Commerciales de Carthage (1982),1982,Chef de département dans une société privée franco-tunisienne (1984) Chef de département dans une socéiété privée en France (1985) Directeur commercial d'une société privée franco-tunisienne en Tunisie (1986) Directeur général d'une société privée en Tunisie (1992) Mandataire d'une société privée (2000),Première session parlementaire
Mohamed Saidane,Mouvement Nidaa Tounes,3ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Maitrise en comptabilité de gestion de l'Institut des Hautes Etudes Commerciales de Carthage (1984),1984,Chef de département dans une société privée franco-tunisienne (1984) Chef de département dans une socéiété privée en France (1985) Directeur commercial d'une société privée franco-tunisienne en Tunisie (1986) Directeur général d'une société privée en Tunisie (1992) Mandataire d'une société privée (2000),Première session parlementaire
Sana Salhi,Mouvement Nidaa Tounes,2ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Baccalauréat en Lettres au lycée de Rouhia (2006),2006,Enseignante remplaçante au lycée secondaire de Rouhia (2011- 2012/2013- 2014),Première session parlementaire
Sana Salhi,Mouvement Nidaa Tounes,2ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Maîtrise en langue anglaise à l'Institut Supérieur des Sciences Humaines de Tunis (2010),2010,Enseignante remplaçante au lycée secondaire de Rouhia (2011- 2012/2013- 2014),Première session parlementaire
Sana Salhi,Mouvement Nidaa Tounes,2ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Master en cours en Traduction  à l'Institut Supérieur des Sciences Humaines de Tunis,NA,Enseignante remplaçante au lycée secondaire de Rouhia (2011- 2012/2013- 2014),Première session parlementaire
Moncef Sellami,Mouvement Nidaa Tounes,Tête de liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Baccalauréat en Philosophie au lycée secondaire de Sfax (1960),1960,"Carrière bancaire au sein du groupe BNCI (actuellement BNP Paribas) en France puis à Londres et au Maroc, et à l'UBCI puis la Banque du Sud (actuellement Attijari Bank) en Tunisie  Fondateur de sa première société Tunisie Câbles (1978) Fondateur et président du groupe One Tech depuis 2012 Président Directeur Général de la société Grand Maghreb Média qui édite le quotidien Le Maghreb depuis 2012",Première session parlementaire
Moncef Sellami,Mouvement Nidaa Tounes,Tête de liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Diplôme en économie et gestion à Sciences Po Paris,NA,"Carrière bancaire au sein du groupe BNCI (actuellement BNP Paribas) en France puis à Londres et au Maroc, et à l'UBCI puis la Banque du Sud (actuellement Attijari Bank) en Tunisie  Fondateur de sa première société Tunisie Câbles (1978) Fondateur et président du groupe One Tech depuis 2012 Président Directeur Général de la société Grand Maghreb Média qui édite le quotidien Le Maghreb depuis 2012",Première session parlementaire
Mohamed Sidhom,Mouvement Ennahdha,Tête de liste,Mouvement Ennahdha,2014-12-20,NA,NA,NA,NA,Baccalauréat en mathématiques au lycée secondaire Mahmoud Messadi de Nabeul (1969),1969,Officier au sein de l'armée nationale (1975 - 1987) Enseignant de mathématiques au lycée l'espoir (1989 - 2011),Première session parlementaire
Mohamed Sidhom,Mouvement Ennahdha,Tête de liste,Mouvement Ennahdha,2014-12-20,NA,NA,NA,NA,Diplôme de l'académie militaire (1976),1976,Officier au sein de l'armée nationale (1975 - 1987) Enseignant de mathématiques au lycée l'espoir (1989 - 2011),Première session parlementaire
Mohamed Sidhom,Mouvement Ennahdha,Tête de liste,Mouvement Ennahdha,2014-12-20,NA,NA,NA,NA,Diplôme de l'école d'Etat-major de Tunis (1985),1985,Officier au sein de l'armée nationale (1975 - 1987) Enseignant de mathématiques au lycée l'espoir (1989 - 2011),Première session parlementaire
Amal Souid,Mouvement Ennahdha,2ème sur la liste,Mouvement Ennahdha,2014-12-20,NA,NA,NA,NA,Baccalauréat en mathématiques au lycée secondaire de Ghannouch (2007),2007,,Première session parlementaire
Amal Souid,Mouvement Ennahdha,2ème sur la liste,Mouvement Ennahdha,2014-12-20,NA,NA,NA,NA,Licence fondamentale en mathématiques de la Faculté des Sciences de Gabès (2010),2010,,Première session parlementaire
Olfa Soukri,Mouvement Nidaa Tounes,4ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Maîtrise en économie et finances internationales de la faculté des sciences économiques et de gestion de Tunis (1998),1998,Consultante auprès de l'OCDE (2012 -2013),Première session parlementaire
Olfa Soukri,Mouvement Nidaa Tounes,4ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Diplôme d'études spécialisées complémentaires en téléinformatique et réseaux de l'École nationale d'ingénieurs de Tunis (1999),1999,Consultante auprès de l'OCDE (2012 -2013),Première session parlementaire
Olfa Soukri,Mouvement Nidaa Tounes,4ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Diplôme en études approfondies en économie internationale et économie du développement de l'Université Paris 1 Panthéon-Sorbonne (2000),1,Consultante auprès de l'OCDE (2012 -2013),Première session parlementaire
Olfa Soukri,Mouvement Nidaa Tounes,4ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Diplôme en études approfondies en économie internationale de la Faculté des Sciences Economiques et de Gestion de Tunis (2001),2001,Consultante auprès de l'OCDE (2012 -2013),Première session parlementaire
Olfa Soukri,Mouvement Nidaa Tounes,4ème sur la liste,Mouvement Nidaa Tounes,2014-12-20,NA,NA,NA,NA,Executive program en trade policy de Harvard Kennedy School of Government (2012),2012,Consultante auprès de l'OCDE (2012 -2013),Première session parlementaire
Hedi Soula,Mouvement Ennahdha,3ème sur la liste,Mouvement Ennahdha,2014-12-20,NA,NA,NA,NA,"Baccalauréat sciences et mathématiques au lycée technique la Mansoura, Kairouan (1983)",1983,Ingénieur des travaux publics de l'Etat auprès du Commissariat Régional au Développement Agricole à Kairouan (1988),Première session parlementaire
